1234 D1234 116.5 30
1235 D1235 117 30
1236 D1236 117.5 30
1237 D1237 118 30
1238 D1238 118.5 30
1239 D1239 119 30
1240 D1240 119.5 30
1241 D1241 120 30
1242 D1242 120.5 30
1243 D1243 121 30
1244 D1244 121.5 30
1245 D1245 122 30
1246 D1246 122.5 30
1247 D1247 123 30
1248 D1248 123.5 30
1249 D1249 124 30
1250 D1250 124.5 30
1251 D1251 125 30
1252 D1252 125.5 30
1253 D1253 126 30
1254 D1254 126.5 30
1255 D1255 127 30
1256 D1256 127.5 30
1257 D1257 128 30
1258 D1258 128.5 30
1259 D1259 129 30
1260 D1260 129.5 30
1261 D1261 130 30
1262 D1262 130.5 30
1263 D1263 131 30
1264 D1264 131.5 30
1265 D1265 132 30
1266 D1266 132.5 30
1267 D1267 133 30
1268 D1268 133.5 30
1269 D1269 134 30
1270 D1270 134.5 30
1271 D1271 135 30
1272 D1272 135.5 30
1273 D1273 136 30
1274 D1274 136.5 30
1275 D1275 137 30
1276 D1276 137.5 30
1277 D1277 138 30
1278 D1278 138.5 30
1279 D1279 139 30
1280 D1280 139.5 30
1281 D1281 140 30
1282 D1282 110 30.5
1283 D1283 110.5 30.5
1284 D1284 111 30.5
1285 D1285 111.5 30.5
1286 D1286 112 30.5
1287 D1287 112.5 30.5
1288 D1288 113 30.5
1289 D1289 113.5 30.5
1290 D1290 114 30.5
1291 D1291 114.5 30.5
1292 D1292 115 30.5
1293 D1293 115.5 30.5
1294 D1294 116 30.5
1295 D1295 116.5 30.5
1296 D1296 117 30.5
1297 D1297 117.5 30.5
1298 D1298 118 30.5
1299 D1299 118.5 30.5
1300 D1300 119 30.5
1301 D1301 119.5 30.5
1302 D1302 120 30.5
1303 D1303 120.5 30.5
1304 D1304 121 30.5
1305 D1305 121.5 30.5
1306 D1306 122 30.5
1307 D1307 122.5 30.5
1308 D1308 123 30.5
1309 D1309 123.5 30.5
1310 D1310 124 30.5
1311 D1311 124.5 30.5
1312 D1312 125 30.5
1313 D1313 125.5 30.5
1314 D1314 126 30.5
1315 D1315 126.5 30.5
1316 D1316 127 30.5
1317 D1317 127.5 30.5
1318 D1318 128 30.5
1319 D1319 128.5 30.5
1320 D1320 129 30.5
1321 D1321 129.5 30.5
1322 D1322 130 30.5
1323 D1323 130.5 30.5
1324 D1324 131 30.5
1325 D1325 131.5 30.5
1326 D1326 132 30.5
1327 D1327 132.5 30.5
1328 D1328 133 30.5
1329 D1329 133.5 30.5
1330 D1330 134 30.5
1331 D1331 134.5 30.5
1332 D1332 135 30.5
1333 D1333 135.5 30.5
1334 D1334 136 30.5
1335 D1335 136.5 30.5
1336 D1336 137 30.5
1337 D1337 137.5 30.5
1338 D1338 138 30.5
1339 D1339 138.5 30.5
1340 D1340 139 30.5
1341 D1341 139.5 30.5
1342 D1342 140 30.5
1343 D1343 110 31
1344 D1344 110.5 31
1345 D1345 111 31
1346 D1346 111.5 31
1347 D1347 112 31
1348 D1348 112.5 31
1349 D1349 113 31
1350 D1350 113.5 31
1351 D1351 114 31
1352 D1352 114.5 31
1353 D1353 115 31
1354 D1354 115.5 31
1355 D1355 116 31
1356 D1356 116.5 31
1357 D1357 117 31
1358 D1358 117.5 31
1359 D1359 118 31
1360 D1360 118.5 31
1361 D1361 119 31
1362 D1362 119.5 31
1363 D1363 120 31
1364 D1364 120.5 31
1365 D1365 121 31
1366 D1366 121.5 31
1367 D1367 122 31
1368 D1368 122.5 31
1369 D1369 123 31
1370 D1370 123.5 31
1371 D1371 124 31
1372 D1372 124.5 31
1373 D1373 125 31
1374 D1374 125.5 31
1375 D1375 126 31
1376 D1376 126.5 31
1377 D1377 127 31
1378 D1378 127.5 31
1379 D1379 128 31
1380 D1380 128.5 31
1381 D1381 129 31
1382 D1382 129.5 31
1383 D1383 130 31
1384 D1384 130.5 31
1385 D1385 131 31
1386 D1386 131.5 31
1387 D1387 132 31
1388 D1388 132.5 31
1389 D1389 133 31
1390 D1390 133.5 31
1391 D1391 134 31
1392 D1392 134.5 31
1393 D1393 135 31
1394 D1394 135.5 31
1395 D1395 136 31
1396 D1396 136.5 31
1397 D1397 137 31
1398 D1398 137.5 31
1399 D1399 138 31
1400 D1400 138.5 31
1401 D1401 139 31
1402 D1402 139.5 31
1403 D1403 140 31
1404 D1404 110 31.5
1405 D1405 110.5 31.5
1406 D1406 111 31.5
1407 D1407 111.5 31.5
1408 D1408 112 31.5
1409 D1409 112.5 31.5
1410 D1410 113 31.5
1411 D1411 113.5 31.5
1412 D1412 114 31.5
1413 D1413 114.5 31.5
1414 D1414 115 31.5
1415 D1415 115.5 31.5
1416 D1416 116 31.5
1417 D1417 116.5 31.5
1418 D1418 117 31.5
1419 D1419 117.5 31.5
1420 D1420 118 31.5
1421 D1421 118.5 31.5
1422 D1422 119 31.5
1423 D1423 119.5 31.5
1424 D1424 120 31.5
1425 D1425 120.5 31.5
1426 D1426 121 31.5
1427 D1427 121.5 31.5
1428 D1428 122 31.5
1429 D1429 122.5 31.5
1430 D1430 123 31.5
1431 D1431 123.5 31.5
1432 D1432 124 31.5
1433 D1433 124.5 31.5
1434 D1434 125 31.5
1435 D1435 125.5 31.5
1436 D1436 126 31.5
1437 D1437 126.5 31.5
1438 D1438 127 31.5
1439 D1439 127.5 31.5
1440 D1440 128 31.5
1441 D1441 128.5 31.5
1442 D1442 129 31.5
1443 D1443 129.5 31.5
1444 D1444 130 31.5
1445 D1445 130.5 31.5
1446 D1446 131 31.5
1447 D1447 131.5 31.5
1448 D1448 132 31.5
1449 D1449 132.5 31.5
1450 D1450 133 31.5
1451 D1451 133.5 31.5
1452 D1452 134 31.5
1453 D1453 134.5 31.5
1454 D1454 135 31.5
1455 D1455 135.5 31.5
1456 D1456 136 31.5
1457 D1457 136.5 31.5
1458 D1458 137 31.5
1459 D1459 137.5 31.5
1460 D1460 138 31.5
1461 D1461 138.5 31.5
1462 D1462 139 31.5
1463 D1463 139.5 31.5
1464 D1464 140 31.5
1465 D1465 110 32
1466 D1466 110.5 32
1467 D1467 111 32
1468 D1468 111.5 32
1469 D1469 112 32
1470 D1470 112.5 32
1471 D1471 113 32
1472 D1472 113.5 32
1473 D1473 114 32
1474 D1474 114.5 32
1475 D1475 115 32
1476 D1476 115.5 32
1477 D1477 116 32
1478 D1478 116.5 32
1479 D1479 117 32
1480 D1480 117.5 32
1481 D1481 118 32
1482 D1482 118.5 32
1483 D1483 119 32
1484 D1484 119.5 32
1485 D1485 120 32
1486 D1486 120.5 32
1487 D1487 121 32
1488 D1488 121.5 32
1489 D1489 122 32
1490 D1490 122.5 32
1491 D1491 123 32
1492 D1492 123.5 32
1493 D1493 124 32
1494 D1494 124.5 32
1495 D1495 125 32
1496 D1496 125.5 32
1497 D1497 126 32
1498 D1498 126.5 32
1499 D1499 127 32
1500 D1500 127.5 32
1501 D1501 128 32
1502 D1502 128.5 32
1503 D1503 129 32
1504 D1504 129.5 32
1505 D1505 130 32
1506 D1506 130.5 32
1507 D1507 131 32
1508 D1508 131.5 32
1509 D1509 132 32
1510 D1510 132.5 32
1511 D1511 133 32
1512 D1512 133.5 32
1513 D1513 134 32
1514 D1514 134.5 32
1515 D1515 135 32
1516 D1516 135.5 32
1517 D1517 136 32
1518 D1518 136.5 32
1519 D1519 137 32
1520 D1520 137.5 32
1521 D1521 138 32
1522 D1522 138.5 32
1523 D1523 139 32
1524 D1524 139.5 32
1525 D1525 140 32
1526 D1526 110 32.5
1527 D1527 110.5 32.5
1528 D1528 111 32.5
1529 D1529 111.5 32.5
1530 D1530 112 32.5
1531 D1531 112.5 32.5
1532 D1532 113 32.5
1533 D1533 113.5 32.5
1534 D1534 114 32.5
1535 D1535 114.5 32.5
1536 D1536 115 32.5
1537 D1537 115.5 32.5
1538 D1538 116 32.5
1539 D1539 116.5 32.5
1540 D1540 117 32.5
1541 D1541 117.5 32.5
1542 D1542 118 32.5
1543 D1543 118.5 32.5
1544 D1544 119 32.5
1545 D1545 119.5 32.5
1546 D1546 120 32.5
1547 D1547 120.5 32.5
1548 D1548 121 32.5
1549 D1549 121.5 32.5
1550 D1550 122 32.5
1551 D1551 122.5 32.5
1552 D1552 123 32.5
1553 D1553 123.5 32.5
1554 D1554 124 32.5
1555 D1555 124.5 32.5
1556 D1556 125 32.5
1557 D1557 125.5 32.5
1558 D1558 126 32.5
1559 D1559 126.5 32.5
1560 D1560 127 32.5
1561 D1561 127.5 32.5
1562 D1562 128 32.5
1563 D1563 128.5 32.5
1564 D1564 129 32.5
1565 D1565 129.5 32.5
1566 D1566 130 32.5
1567 D1567 130.5 32.5
1568 D1568 131 32.5
1569 D1569 131.5 32.5
1570 D1570 132 32.5
1571 D1571 132.5 32.5
1572 D1572 133 32.5
1573 D1573 133.5 32.5
1574 D1574 134 32.5
1575 D1575 134.5 32.5
1576 D1576 135 32.5
1577 D1577 135.5 32.5
1578 D1578 136 32.5
1579 D1579 136.5 32.5
1580 D1580 137 32.5
1581 D1581 137.5 32.5
1582 D1582 138 32.5
1583 D1583 138.5 32.5
1584 D1584 139 32.5
1585 D1585 139.5 32.5
1586 D1586 140 32.5
1587 D1587 110 33
1588 D1588 110.5 33
1589 D1589 111 33
1590 D1590 111.5 33
1591 D1591 112 33
1592 D1592 112.5 33
1593 D1593 113 33
1594 D1594 113.5 33
1595 D1595 114 33
1596 D1596 114.5 33
1597 D1597 115 33
1598 D1598 115.5 33
1599 D1599 116 33
1600 D1600 116.5 33
1601 D1601 117 33
1602 D1602 117.5 33
1603 D1603 118 33
1604 D1604 118.5 33
1605 D1605 119 33
1606 D1606 119.5 33
1607 D1607 120 33
1608 D1608 120.5 33
1609 D1609 121 33
1610 D1610 121.5 33
1611 D1611 122 33
1612 D1612 122.5 33
1613 D1613 123 33
1614 D1614 123.5 33
1615 D1615 124 33
1616 D1616 124.5 33
1617 D1617 125 33
1618 D1618 125.5 33
1619 D1619 126 33
1620 D1620 126.5 33
1621 D1621 127 33
1622 D1622 127.5 33
1623 D1623 128 33
1624 D1624 128.5 33
1625 D1625 129 33
1626 D1626 129.5 33
1627 D1627 130 33
1628 D1628 130.5 33
1629 D1629 131 33
1630 D1630 131.5 33
1631 D1631 132 33
1632 D1632 132.5 33
1633 D1633 133 33
1634 D1634 133.5 33
1635 D1635 134 33
1636 D1636 134.5 33
1637 D1637 135 33
1638 D1638 135.5 33
1639 D1639 136 33
1640 D1640 136.5 33
1641 D1641 137 33
1642 D1642 137.5 33
1643 D1643 138 33
1644 D1644 138.5 33
1645 D1645 139 33
1646 D1646 139.5 33
1647 D1647 140 33
1648 D1648 110 33.5
1649 D1649 110.5 33.5
1650 D1650 111 33.5
1651 D1651 111.5 33.5
1652 D1652 112 33.5
1653 D1653 112.5 33.5
1654 D1654 113 33.5
1655 D1655 113.5 33.5
1656 D1656 114 33.5
1657 D1657 114.5 33.5
1658 D1658 115 33.5
1659 D1659 115.5 33.5
1660 D1660 116 33.5
1661 D1661 116.5 33.5
1662 D1662 117 33.5
1663 D1663 117.5 33.5
1664 D1664 118 33.5
1665 D1665 118.5 33.5
1666 D1666 119 33.5
1667 D1667 119.5 33.5
1668 D1668 120 33.5
1669 D1669 120.5 33.5
1670 D1670 121 33.5
1671 D1671 121.5 33.5
1672 D1672 122 33.5
1673 D1673 122.5 33.5
1674 D1674 123 33.5
1675 D1675 123.5 33.5
1676 D1676 124 33.5
1677 D1677 124.5 33.5
1678 D1678 125 33.5
1679 D1679 125.5 33.5
1680 D1680 126 33.5
1681 D1681 126.5 33.5
1682 D1682 127 33.5
1683 D1683 127.5 33.5
1684 D1684 128 33.5
1685 D1685 128.5 33.5
1686 D1686 129 33.5
1687 D1687 129.5 33.5
1688 D1688 130 33.5
1689 D1689 130.5 33.5
1690 D1690 131 33.5
1691 D1691 131.5 33.5
1692 D1692 132 33.5
1693 D1693 132.5 33.5
1694 D1694 133 33.5
1695 D1695 133.5 33.5
1696 D1696 134 33.5
1697 D1697 134.5 33.5
1698 D1698 135 33.5
1699 D1699 135.5 33.5
1700 D1700 136 33.5
1701 D1701 136.5 33.5
1702 D1702 137 33.5
1703 D1703 137.5 33.5
1704 D1704 138 33.5
1705 D1705 138.5 33.5
1706 D1706 139 33.5
1707 D1707 139.5 33.5
1708 D1708 140 33.5
1709 D1709 110 34
1710 D1710 110.5 34
1711 D1711 111 34
1712 D1712 111.5 34
1713 D1713 112 34
1714 D1714 112.5 34
1715 D1715 113 34
1716 D1716 113.5 34
1717 D1717 114 34
1718 D1718 114.5 34
1719 D1719 115 34
1720 D1720 115.5 34
1721 D1721 116 34
1722 D1722 116.5 34
1723 D1723 117 34
1724 D1724 117.5 34
1725 D1725 118 34
1726 D1726 118.5 34
1727 D1727 119 34
1728 D1728 119.5 34
1729 D1729 120 34
1730 D1730 120.5 34
1731 D1731 121 34
1732 D1732 121.5 34
1733 D1733 122 34
1734 D1734 122.5 34
1735 D1735 123 34
1736 D1736 123.5 34
1737 D1737 124 34
1738 D1738 124.5 34
1739 D1739 125 34
1740 D1740 125.5 34
1741 D1741 126 34
1742 D1742 126.5 34
1743 D1743 127 34
1744 D1744 127.5 34
1745 D1745 128 34
1746 D1746 128.5 34
1747 D1747 129 34
1748 D1748 129.5 34
1749 D1749 130 34
1750 D1750 130.5 34
1751 D1751 131 34
1752 D1752 131.5 34
1753 D1753 132 34
1754 D1754 132.5 34
1755 D1755 133 34
1756 D1756 133.5 34
1757 D1757 134 34
1758 D1758 134.5 34
1759 D1759 135 34
1760 D1760 135.5 34
1761 D1761 136 34
1762 D1762 136.5 34
1763 D1763 137 34
1764 D1764 137.5 34
1765 D1765 138 34
1766 D1766 138.5 34
1767 D1767 139 34
1768 D1768 139.5 34
1769 D1769 140 34
1770 D1770 110 34.5
1771 D1771 110.5 34.5
1772 D1772 111 34.5
1773 D1773 111.5 34.5
1774 D1774 112 34.5
1775 D1775 112.5 34.5
1776 D1776 113 34.5
1777 D1777 113.5 34.5
1778 D1778 114 34.5
1779 D1779 114.5 34.5
1780 D1780 115 34.5
1781 D1781 115.5 34.5
1782 D1782 116 34.5
1783 D1783 116.5 34.5
1784 D1784 117 34.5
1785 D1785 117.5 34.5
1786 D1786 118 34.5
1787 D1787 118.5 34.5
1788 D1788 119 34.5
1789 D1789 119.5 34.5
1790 D1790 120 34.5
1791 D1791 120.5 34.5
1792 D1792 121 34.5
1793 D1793 121.5 34.5
1794 D1794 122 34.5
1795 D1795 122.5 34.5
1796 D1796 123 34.5
1797 D1797 123.5 34.5
1798 D1798 124 34.5
1799 D1799 124.5 34.5
1800 D1800 125 34.5
1801 D1801 125.5 34.5
1802 D1802 126 34.5
1803 D1803 126.5 34.5
1804 D1804 127 34.5
1805 D1805 127.5 34.5
1806 D1806 128 34.5
1807 D1807 128.5 34.5
1808 D1808 129 34.5
1809 D1809 129.5 34.5
1810 D1810 130 34.5
1811 D1811 130.5 34.5
1812 D1812 131 34.5
1813 D1813 131.5 34.5
1814 D1814 132 34.5
1815 D1815 132.5 34.5
1816 D1816 133 34.5
1817 D1817 133.5 34.5
1818 D1818 134 34.5
1819 D1819 134.5 34.5
1820 D1820 135 34.5
1821 D1821 135.5 34.5
1822 D1822 136 34.5
1823 D1823 136.5 34.5
1824 D1824 137 34.5
1825 D1825 137.5 34.5
1826 D1826 138 34.5
1827 D1827 138.5 34.5
1828 D1828 139 34.5
1829 D1829 139.5 34.5
1830 D1830 140 34.5
1831 D1831 110 35
1832 D1832 110.5 35
1833 D1833 111 35
1834 D1834 111.5 35
1835 D1835 112 35
1836 D1836 112.5 35
1837 D1837 113 35
1838 D1838 113.5 35
1839 D1839 114 35
1840 D1840 114.5 35
1841 D1841 115 35
1842 D1842 115.5 35
1843 D1843 116 35
1844 D1844 116.5 35
1845 D1845 117 35
1846 D1846 117.5 35
1847 D1847 118 35
1848 D1848 118.5 35
1849 D1849 119 35
1850 D1850 119.5 35
1851 D1851 120 35
1852 D1852 120.5 35
1853 D1853 121 35
1854 D1854 121.5 35
1855 D1855 122 35
1856 D1856 122.5 35
1857 D1857 123 35
1858 D1858 123.5 35
1859 D1859 124 35
1860 D1860 124.5 35
1861 D1861 125 35
1862 D1862 125.5 35
1863 D1863 126 35
1864 D1864 126.5 35
1865 D1865 127 35
1866 D1866 127.5 35
1867 D1867 128 35
1868 D1868 128.5 35
1869 D1869 129 35
1870 D1870 129.5 35
1871 D1871 130 35
1872 D1872 130.5 35
1873 D1873 131 35
1874 D1874 131.5 35
1875 D1875 132 35
1876 D1876 132.5 35
1877 D1877 133 35
1878 D1878 133.5 35
1879 D1879 134 35
1880 D1880 134.5 35
1881 D1881 135 35
1882 D1882 135.5 35
1883 D1883 136 35
1884 D1884 136.5 35
1885 D1885 137 35
1886 D1886 137.5 35
1887 D1887 138 35
1888 D1888 138.5 35
1889 D1889 139 35
1890 D1890 139.5 35
1891 D1891 140 35
1892 D1892 110 35.5
1893 D1893 110.5 35.5
1894 D1894 111 35.5
1895 D1895 111.5 35.5
1896 D1896 112 35.5
1897 D1897 112.5 35.5
1898 D1898 113 35.5
1899 D1899 113.5 35.5
1900 D1900 114 35.5
1901 D1901 114.5 35.5
1902 D1902 115 35.5
1903 D1903 115.5 35.5
1904 D1904 116 35.5
1905 D1905 116.5 35.5
1906 D1906 117 35.5
1907 D1907 117.5 35.5
1908 D1908 118 35.5
1909 D1909 118.5 35.5
1910 D1910 119 35.5
1911 D1911 119.5 35.5
1912 D1912 120 35.5
1913 D1913 120.5 35.5
1914 D1914 121 35.5
1915 D1915 121.5 35.5
1916 D1916 122 35.5
1917 D1917 122.5 35.5
1918 D1918 123 35.5
1919 D1919 123.5 35.5
1920 D1920 124 35.5
1921 D1921 124.5 35.5
1922 D1922 125 35.5
1923 D1923 125.5 35.5
1924 D1924 126 35.5
1925 D1925 126.5 35.5
1926 D1926 127 35.5
1927 D1927 127.5 35.5
1928 D1928 128 35.5
1929 D1929 128.5 35.5
1930 D1930 129 35.5
1931 D1931 129.5 35.5
1932 D1932 130 35.5
1933 D1933 130.5 35.5
1934 D1934 131 35.5
1935 D1935 131.5 35.5
1936 D1936 132 35.5
1937 D1937 132.5 35.5
1938 D1938 133 35.5
1939 D1939 133.5 35.5
1940 D1940 134 35.5
1941 D1941 134.5 35.5
1942 D1942 135 35.5
1943 D1943 135.5 35.5
1944 D1944 136 35.5
1945 D1945 136.5 35.5
1946 D1946 137 35.5
1947 D1947 137.5 35.5
1948 D1948 138 35.5
1949 D1949 138.5 35.5
1950 D1950 139 35.5
1951 D1951 139.5 35.5
1952 D1952 140 35.5
1953 D1953 110 36
1954 D1954 110.5 36
1955 D1955 111 36
1956 D1956 111.5 36
1957 D1957 112 36
1958 D1958 112.5 36
1959 D1959 113 36
1960 D1960 113.5 36
1961 D1961 114 36
1962 D1962 114.5 36
1963 D1963 115 36
1964 D1964 115.5 36
1965 D1965 116 36
1966 D1966 116.5 36
1967 D1967 117 36
1968 D1968 117.5 36
1969 D1969 118 36
1970 D1970 118.5 36
1971 D1971 119 36
1972 D1972 119.5 36
1973 D1973 120 36
1974 D1974 120.5 36
1975 D1975 121 36
1976 D1976 121.5 36
1977 D1977 122 36
1978 D1978 122.5 36
1979 D1979 123 36
1980 D1980 123.5 36
1981 D1981 124 36
1982 D1982 124.5 36
1983 D1983 125 36
1984 D1984 125.5 36
1985 D1985 126 36
1986 D1986 126.5 36
1987 D1987 127 36
1988 D1988 127.5 36
1989 D1989 128 36
1990 D1990 128.5 36
1991 D1991 129 36
1992 D1992 129.5 36
1993 D1993 130 36
1994 D1994 130.5 36
1995 D1995 131 36
1996 D1996 131.5 36
1997 D1997 132 36
1998 D1998 132.5 36
1999 D1999 133 36
2000 D2000 133.5 36
2001 D2001 134 36
2002 D2002 134.5 36
2003 D2003 135 36
2004 D2004 135.5 36
2005 D2005 136 36
2006 D2006 136.5 36
2007 D2007 137 36
2008 D2008 137.5 36
2009 D2009 138 36
2010 D2010 138.5 36
2011 D2011 139 36
2012 D2012 139.5 36
2013 D2013 140 36
2014 D2014 110 36.5
2015 D2015 110.5 36.5
2016 D2016 111 36.5
2017 D2017 111.5 36.5
2018 D2018 112 36.5
2019 D2019 112.5 36.5
2020 D2020 113 36.5
2021 D2021 113.5 36.5
2022 D2022 114 36.5
2023 D2023 114.5 36.5
2024 D2024 115 36.5
2025 D2025 115.5 36.5
2026 D2026 116 36.5
2027 D2027 116.5 36.5
2028 D2028 117 36.5
2029 D2029 117.5 36.5
2030 D2030 118 36.5
2031 D2031 118.5 36.5
2032 D2032 119 36.5
2033 D2033 119.5 36.5
2034 D2034 120 36.5
2035 D2035 120.5 36.5
2036 D2036 121 36.5
2037 D2037 121.5 36.5
2038 D2038 122 36.5
2039 D2039 122.5 36.5
2040 D2040 123 36.5
2041 D2041 123.5 36.5
2042 D2042 124 36.5
2043 D2043 124.5 36.5
2044 D2044 125 36.5
2045 D2045 125.5 36.5
2046 D2046 126 36.5
2047 D2047 126.5 36.5
2048 D2048 127 36.5
2049 D2049 127.5 36.5
2050 D2050 128 36.5
2051 D2051 128.5 36.5
2052 D2052 129 36.5
2053 D2053 129.5 36.5
2054 D2054 130 36.5
2055 D2055 130.5 36.5
2056 D2056 131 36.5
2057 D2057 131.5 36.5
2058 D2058 132 36.5
2059 D2059 132.5 36.5
2060 D2060 133 36.5
2061 D2061 133.5 36.5
2062 D2062 134 36.5
2063 D2063 134.5 36.5
2064 D2064 135 36.5
2065 D2065 135.5 36.5
2066 D2066 136 36.5
2067 D2067 136.5 36.5
2068 D2068 137 36.5
2069 D2069 137.5 36.5
2070 D2070 138 36.5
2071 D2071 138.5 36.5
2072 D2072 139 36.5
2073 D2073 139.5 36.5
2074 D2074 140 36.5
2075 D2075 110 37
2076 D2076 110.5 37
2077 D2077 111 37
2078 D2078 111.5 37
2079 D2079 112 37
2080 D2080 112.5 37
2081 D2081 113 37
2082 D2082 113.5 37
2083 D2083 114 37
2084 D2084 114.5 37
2085 D2085 115 37
2086 D2086 115.5 37
2087 D2087 116 37
2088 D2088 116.5 37
2089 D2089 117 37
2090 D2090 117.5 37
2091 D2091 118 37
2092 D2092 118.5 37
2093 D2093 119 37
2094 D2094 119.5 37
2095 D2095 120 37
2096 D2096 120.5 37
2097 D2097 121 37
2098 D2098 121.5 37
2099 D2099 122 37
2100 D2100 122.5 37
2101 D2101 123 37
2102 D2102 123.5 37
2103 D2103 124 37
2104 D2104 124.5 37
2105 D2105 125 37
2106 D2106 125.5 37
2107 D2107 126 37
2108 D2108 126.5 37
2109 D2109 127 37
2110 D2110 127.5 37
2111 D2111 128 37
2112 D2112 128.5 37
2113 D2113 129 37
2114 D2114 129.5 37
2115 D2115 130 37
2116 D2116 130.5 37
2117 D2117 131 37
2118 D2118 131.5 37
2119 D2119 132 37
2120 D2120 132.5 37
2121 D2121 133 37
2122 D2122 133.5 37
2123 D2123 134 37
2124 D2124 134.5 37
2125 D2125 135 37
2126 D2126 135.5 37
2127 D2127 136 37
2128 D2128 136.5 37
2129 D2129 137 37
2130 D2130 137.5 37
2131 D2131 138 37
2132 D2132 138.5 37
2133 D2133 139 37
2134 D2134 139.5 37
2135 D2135 140 37
2136 D2136 110 37.5
2137 D2137 110.5 37.5
2138 D2138 111 37.5
2139 D2139 111.5 37.5
2140 D2140 112 37.5
2141 D2141 112.5 37.5
2142 D2142 113 37.5
2143 D2143 113.5 37.5
2144 D2144 114 37.5
2145 D2145 114.5 37.5
2146 D2146 115 37.5
2147 D2147 115.5 37.5
2148 D2148 116 37.5
2149 D2149 116.5 37.5
2150 D2150 117 37.5
2151 D2151 117.5 37.5
2152 D2152 118 37.5
2153 D2153 118.5 37.5
2154 D2154 119 37.5
2155 D2155 119.5 37.5
2156 D2156 120 37.5
2157 D2157 120.5 37.5
2158 D2158 121 37.5
2159 D2159 121.5 37.5
2160 D2160 122 37.5
2161 D2161 122.5 37.5
2162 D2162 123 37.5
2163 D2163 123.5 37.5
2164 D2164 124 37.5
2165 D2165 124.5 37.5
2166 D2166 125 37.5
2167 D2167 125.5 37.5
2168 D2168 126 37.5
2169 D2169 126.5 37.5
2170 D2170 127 37.5
2171 D2171 127.5 37.5
2172 D2172 128 37.5
2173 D2173 128.5 37.5
2174 D2174 129 37.5
2175 D2175 129.5 37.5
2176 D2176 130 37.5
2177 D2177 130.5 37.5
2178 D2178 131 37.5
2179 D2179 131.5 37.5
2180 D2180 132 37.5
2181 D2181 132.5 37.5
2182 D2182 133 37.5
2183 D2183 133.5 37.5
2184 D2184 134 37.5
2185 D2185 134.5 37.5
2186 D2186 135 37.5
2187 D2187 135.5 37.5
2188 D2188 136 37.5
2189 D2189 136.5 37.5
2190 D2190 137 37.5
2191 D2191 137.5 37.5
2192 D2192 138 37.5
2193 D2193 138.5 37.5
2194 D2194 139 37.5
2195 D2195 139.5 37.5
2196 D2196 140 37.5
2197 D2197 110 38
2198 D2198 110.5 38
2199 D2199 111 38
2200 D2200 111.5 38
2201 D2201 112 38
2202 D2202 112.5 38
2203 D2203 113 38
2204 D2204 113.5 38
2205 D2205 114 38
2206 D2206 114.5 38
2207 D2207 115 38
2208 D2208 115.5 38
2209 D2209 116 38
2210 D2210 116.5 38
2211 D2211 117 38
2212 D2212 117.5 38
2213 D2213 118 38
2214 D2214 118.5 38
2215 D2215 119 38
2216 D2216 119.5 38
2217 D2217 120 38
2218 D2218 120.5 38
2219 D2219 121 38
2220 D2220 121.5 38
2221 D2221 122 38
2222 D2222 122.5 38
2223 D2223 123 38
2224 D2224 123.5 38
2225 D2225 124 38
2226 D2226 124.5 38
2227 D2227 125 38
2228 D2228 125.5 38
2229 D2229 126 38
2230 D2230 126.5 38
2231 D2231 127 38
2232 D2232 127.5 38
2233 D2233 128 38
2234 D2234 128.5 38
2235 D2235 129 38
2236 D2236 129.5 38
2237 D2237 130 38
2238 D2238 130.5 38
2239 D2239 131 38
2240 D2240 131.5 38
2241 D2241 132 38
2242 D2242 132.5 38
2243 D2243 133 38
2244 D2244 133.5 38
2245 D2245 134 38
2246 D2246 134.5 38
2247 D2247 135 38
2248 D2248 135.5 38
2249 D2249 136 38
2250 D2250 136.5 38
2251 D2251 137 38
2252 D2252 137.5 38
2253 D2253 138 38
2254 D2254 138.5 38
2255 D2255 139 38
2256 D2256 139.5 38
2257 D2257 140 38
2258 D2258 110 38.5
2259 D2259 110.5 38.5
2260 D2260 111 38.5
2261 D2261 111.5 38.5
2262 D2262 112 38.5
2263 D2263 112.5 38.5
2264 D2264 113 38.5
2265 D2265 113.5 38.5
2266 D2266 114 38.5
2267 D2267 114.5 38.5
2268 D2268 115 38.5
2269 D2269 115.5 38.5
2270 D2270 116 38.5
2271 D2271 116.5 38.5
2272 D2272 117 38.5
2273 D2273 117.5 38.5
2274 D2274 118 38.5
2275 D2275 118.5 38.5
2276 D2276 119 38.5
2277 D2277 119.5 38.5
2278 D2278 120 38.5
2279 D2279 120.5 38.5
2280 D2280 121 38.5
2281 D2281 121.5 38.5
2282 D2282 122 38.5
2283 D2283 122.5 38.5
2284 D2284 123 38.5
2285 D2285 123.5 38.5
2286 D2286 124 38.5
2287 D2287 124.5 38.5
2288 D2288 125 38.5
2289 D2289 125.5 38.5
2290 D2290 126 38.5
2291 D2291 126.5 38.5
2292 D2292 127 38.5
2293 D2293 127.5 38.5
2294 D2294 128 38.5
2295 D2295 128.5 38.5
2296 D2296 129 38.5
2297 D2297 129.5 38.5
2298 D2298 130 38.5
2299 D2299 130.5 38.5
2300 D2300 131 38.5
2301 D2301 131.5 38.5
2302 D2302 132 38.5
2303 D2303 132.5 38.5
2304 D2304 133 38.5
2305 D2305 133.5 38.5
2306 D2306 134 38.5
2307 D2307 134.5 38.5
2308 D2308 135 38.5
2309 D2309 135.5 38.5
2310 D2310 136 38.5
